Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,COP=X_High_Model,COP=X_Low_Model,VND=X_High_Model,VND=X_Low_Model,BRL=X_High_Model,BRL=X_Low_Model,Coffee_GBT_2_Predicted_Close_Price_Change,Coffee_GBT_3_Predicted_Close_Price_Change,Coffee_GBT_4_Predicted_Close_Price_Change,VND=X_GBT_2_Predicted_Close_Price_Change,VND=X_GBT_4_Predicted_Close_Price_Change,VND=X_GBT_5_Predicted_Close_Price_Change
2016-04-21 00:00:00+00:00,128.15,130.0,123.4,123.55,-3.6,127.08,610.0,1825.0,10.0,,,2902.7409521484374,2853.459978027344,22265.2,21909.26,3.5953230333328245,3.5167900204658507,-2.3352253,-2.2731388,-3.627846,-31.823011,2.594582,-2.8441396
2016-04-22 00:00:00+00:00,123.5,123.7,122.0,122.75,-0.8,122.56,213.0,1440.0,16.0,,,2937.675,1737.9109979248046,22262.43,21833.74,3.614070014953613,3.53595808506012,-0.9654142,-0.9032326,-1.5039237,30.420933,28.188168,33.686607
2016-04-25 00:00:00+00:00,122.5,123.2,122.3,123.1,0.35,122.72,77.0,1333.0,5.0,2.0,,2946.49,2451.203478164673,22257.84,21918.29,3.633993031978607,3.547358078956604,-1.1028545,-2.7092068,-3.8353183,12.541999,5.911139,14.388157
2016-04-26 00:00:00+00:00,123.6,125.95,123.6,125.25,2.15,125.06,120.0,1215.0,1.0,,,2940.2,1737.055990600586,22192.31,21924.23,3.615226035118103,3.5329180431365965,-1.129214,-2.019798,-2.5076458,-3.6941824,-29.693995,0.33383983
2016-04-27 00:00:00+00:00,125.5,126.25,121.2,121.05,-4.2,123.39,45.0,1137.0,,,,2947.538994140625,2568.900904006958,22265.78,21895.75,3.59431902885437,3.510777010917664,-0.104137845,-0.31146848,-0.5674181,56.492607,44.980713,31.96556
2016-04-28 00:00:00+00:00,121.25,121.65,120.0,120.4,-0.65,120.96,83.0,1099.0,,,,2913.7919653320314,2697.172395172119,22279.34,21908.24,3.5782830214500425,3.500670008659363,0.4228399,0.590401,1.3567667,-34.81292,-11.087962,15.781115
2016-04-29 00:00:00+00:00,120.75,121.8,120.55,120.85,0.45,121.09,67.0,1069.0,,,,2895.684978027344,2340.8571757507325,22192.39,21916.81,3.574529953002929,3.487618012428284,0.4138943,1.1931837,0.73728925,-12.816987,-46.74064,-7.4236727
2016-05-02 00:00:00+00:00,122.1,122.1,119.0,119.1,-1.75,120.34,33.0,1068.0,,,,2889.0730029296874,2806.1610205078123,22262.59,21815.2,3.5303840398788453,3.484129018783569,0.4169998,0.7365114,0.2707741,61.492027,90.380325,58.320538
2016-05-03 00:00:00+00:00,122.65,120.8,118.7,118.6,-0.5,120.01,36.0,1068.0,,,,2869.6939990234373,2790.281999511719,22276.5,21768.2,3.5629199957847595,3.490284028053284,0.43647835,0.7511442,1.8536726,82.675446,67.66082,-25.827438
2016-05-04 00:00:00+00:00,118.9,119.15,118.8,119.1,0.5,118.91,8.0,1058.0,,,,2938.55798828125,2853.9510205078127,22271.02,21906.0,3.6001070070266725,3.5341489839553835,0.40321892,0.7791568,-0.09734102,-220.94144,-203.6622,-110.855446
2016-05-05 00:00:00+00:00,120.4,120.5,120.4,120.9,1.8,120.45,2.0,1056.0,,,,2938.99798828125,2855.05501953125,22221.07,21909.9,3.579080030918121,3.540389039516449,0.15081233,-0.6664116,0.004937585,-28.922215,-21.626213,-31.033747
2016-05-06 00:00:00+00:00,124.0,124.0,122.55,123.45,2.55,123.28,247.0,1056.0,,,,2959.6510009765625,2608.990031738281,22253.51,21882.47,3.592965009212494,3.520219006538391,1.1453685,1.0450611,0.6457337,-3.80692,-18.8111,19.769337
2016-05-09 00:00:00+00:00,123.45,125.15,122.55,125.15,1.7,,10.0,387.0,,,,2960.1310009765625,2811.9130395507814,22255.68,21909.15,3.58154100894928,3.530400037765503,-0.02412836,0.0060467734,0.20244828,-18.324612,-8.899968,-1.8473983
2016-05-10 00:00:00+00:00,125.9,125.9,125.9,126.9,1.75,125.9,10.0,53.0,,,,2968.26,2319.391030273437,22243.82,21854.56,3.558195991516113,3.493919987678528,0.5112977,0.684973,1.3740155,24.124294,2.5947492,19.165422
2016-05-11 00:00:00+00:00,126.9,127.9,125.9,127.9,1.0,,10.0,36.0,,,,2959.76400390625,2262.020021972656,22243.17,21887.94,3.530078032016754,3.4847940158843995,0.11692588,-0.09875621,0.1850738,-12.145849,5.2437816,-3.3849154
2016-05-12 00:00:00+00:00,128.75,128.75,127.3,128.2,0.3,128.29,11.0,36.0,,,,2949.99400390625,2859.701025390625,22256.35,21929.9,3.5303840398788453,3.484129018783569,-1.0078155,-2.06993,-3.042874,-23.76232,-0.2910443,-62.680145
2016-05-13 00:00:00+00:00,127.85,127.85,127.8,128.8,0.6,127.82,7.0,19.0,,,,2987.45,2289.618037109375,22268.15,21933.19,3.5374450302124023,3.4819740152359007,3.1921651,4.511302,5.097167,43.59985,35.940987,26.323042
2016-05-16 00:00:00+00:00,128.75,131.95,128.75,132.7,3.9,130.63,12.0,18.0,,,,2956.71,2891.1920190429687,22290.58,21944.71,3.565757999420166,3.495620985031128,2.308753,2.6237402,2.9282656,-59.960064,-54.98706,-44.11432
2016-05-17 00:00:00+00:00,132.6,132.6,132.6,131.85,-0.85,132.6,2.0,5.0,,,,3059.694997558594,2988.01501953125,22271.2,21893.91,3.546873004436493,3.4725069761276246,-0.38170156,0.24463151,0.44416878,-13.078949,-18.197626,-4.2643504
2016-05-18 00:00:00+00:00,128.85,129.65,128.15,129.3,-2.55,129.09,16.0,7.0,,,,3065.2620141601565,2990.0220190429686,22281.67,21925.17,3.53663300037384,3.479827995300293,-0.19872884,-0.15891612,-2.3142612,-5.5088573,-8.805707,21.303534
2016-05-19 00:00:00+00:00,128.95,129.0,123.7,123.95,-6.15,126.07,29686.0,87460.0,652.0,54.0,,3079.616000976562,2991.758017578125,22270.16,21915.65,3.5953750085830687,3.5143670201301576,-0.008686868,-0.20165685,0.047348604,-15.69448,5.015058,1.6183183
2016-05-20 00:00:00+00:00,124.75,125.95,124.25,124.7,0.75,125.1,15544.0,85991.0,230.0,2.0,,3069.4920239257813,2991.609013671875,22303.8,21928.56,3.59956800699234,3.51635596036911,2.4397426,1.7006787,3.7379625,-8.556293,-0.15270467,1.2165478
2016-05-23 00:00:00+00:00,124.5,124.7,122.0,122.15,-2.55,123.03,15892.0,85228.0,113.0,28.0,,3072.4560229492185,3017.2000048828127,22271.68,21917.31,3.563640034198761,3.50613801240921,2.494776,2.0901263,3.4786644,3.8241794,11.901094,22.51728
2016-05-24 00:00:00+00:00,122.45,123.3,121.55,121.8,-0.35,122.09,15056.0,83789.0,488.0,11.0,,3067.161003417969,3013.48,22291.25,21917.16,3.603649005889893,3.512388980388641,0.3135855,-1.1591831,-0.6577074,-13.0427265,4.1323857,14.843058
2016-05-25 00:00:00+00:00,122.45,122.95,121.2,121.4,-0.4,121.79,18109.0,82872.0,146.0,18.0,,3064.297001953125,3024.2929956054686,22310.05,21946.74,3.6143690299987794,3.5228020191192626,-0.17617837,-0.10208674,-0.011437573,4.5600905,9.602042,-8.543875
2016-05-26 00:00:00+00:00,121.9,122.15,121.2,121.5,0.1,121.57,19274.0,83637.0,126.0,,,3078.116025390625,3013.206018066406,22330.2,21968.52,3.642803010940552,3.558997051715851,0.41383454,0.82903194,0.47791937,-0.99277586,9.9308815,-26.338482
2016-05-27 00:00:00+00:00,122.1,122.35,120.8,121.3,-0.2,121.25,13522.0,85178.0,624.0,28.0,,3068.245,3010.2960009765625,22342.7,21975.04,3.632487032413483,3.568694052696228,1.815252,1.5065663,2.7860754,-33.061604,-18.117157,-39.25736
2016-05-31 00:00:00+00:00,121.55,123.9,121.35,121.55,,122.5,23617.0,85689.0,523.0,15.0,,3076.11,3001.384011230469,22347.73,22003.33,3.614689013957977,3.522191019058228,0.32187298,0.05603955,0.7079724,-26.17406,-16.493216,-88.387535
2016-06-01 00:00:00+00:00,121.5,123.1,120.85,121.9,0.35,121.8,18550.0,85108.0,395.0,9.0,,3097.689001464844,3013.7339916992187,22385.09,21968.92,3.652017045021057,3.5803400611877443,0.1962367,0.15654904,-0.5709374,105.092316,81.176575,-27.462852
2016-06-02 00:00:00+00:00,122.5,124.4,122.15,123.0,1.1,122.96,22108.0,83478.0,483.0,9.0,,3097.633996582031,3032.824978027344,22424.97,21995.4,3.627786042690277,3.5611360096931457,0.20204218,-0.0077715307,0.1503893,-63.63408,-102.99631,-125.17823
2016-06-03 00:00:00+00:00,122.6,127.4,122.5,127.1,4.1,125.23,28468.0,82541.0,1067.0,17.0,,3114.1599926757813,3065.086015625,22376.38,21962.41,3.6354900002479553,3.5632060194015502,0.5455761,0.13952272,0.51813364,-14.989667,10.466713,-31.752428
2016-06-06 00:00:00+00:00,127.3,132.05,127.1,131.7,4.6,130.47,30646.0,78605.0,415.0,132.0,,3018.65,2962.8510278320314,22336.35,21823.66,3.5502289605140684,3.5059240221977235,0.97094756,1.0579259,1.8249032,-26.946602,-31.375414,-25.80754
2016-06-07 00:00:00+00:00,131.7,133.3,129.6,132.2,0.5,131.92,31666.0,74336.0,345.0,2034.0,,2999.345,2928.5430078125,22297.5,21949.79,3.571547014713288,3.4663130164146425,0.67986214,0.51168275,0.48151267,-50.627544,-12.999681,-28.770296
2016-06-08 00:00:00+00:00,131.6,139.85,130.3,139.65,7.45,136.24,47908.0,65986.0,359.0,12.0,,2950.1900146484377,2952.865012207031,22298.65,21930.92,3.4901260352134704,3.44217700958252,-0.5869291,-0.29333675,-1.1570597,14.793259,25.239754,15.300986
2016-06-09 00:00:00+00:00,139.2,145.0,133.55,133.95,-5.7,139.51,54263.0,59565.0,452.0,3.0,,2946.075,2868.1069921875,22304.73,21917.51,3.4901260352134704,3.44217700958252,0.84513783,0.3932925,1.1675031,-43.795177,-21.041977,-37.4768
2016-06-10 00:00:00+00:00,134.0,137.95,132.0,136.95,3.0,135.54,38290.0,53096.0,294.0,520.0,,2945.618999023437,2666.6380029296874,22302.0,21943.14,3.4901260352134704,3.44217700958252,0.7393827,0.98970544,1.9345068,-23.782057,3.1279285,7.6974664
2016-06-13 00:00:00+00:00,140.1,140.1,132.15,137.3,0.35,136.41,28561.0,46340.0,388.0,128.0,,2958.585,2327.894001464844,22269.5,21927.69,3.4901260352134704,3.44217700958252,0.7658768,1.3705627,1.8959755,-6.500566,-0.29468578,4.4214
2016-06-14 00:00:00+00:00,135.55,136.75,133.5,135.1,-2.2,135.26,16089.0,38112.0,515.0,32.0,,2974.215,2343.8800244140625,22272.12,21946.49,3.5178520607948305,3.448747968673706,0.27088225,-0.0933904,0.7973145,-21.42872,-13.334661,-31.836473
2016-06-15 00:00:00+00:00,134.7,138.55,134.5,138.2,3.1,137.29,10823.0,30087.0,651.0,1379.0,,3000.36,2896.6780322265627,22287.85,21915.48,3.505360062122345,3.4541409969329835,-0.6553263,-0.2942173,-0.28342617,80.044556,57.68288,25.510473
2016-06-16 00:00:00+00:00,137.85,141.75,135.8,139.5,1.3,138.71,8661.0,25007.0,1691.0,18.0,,3024.29,2880.467998046875,22283.95,21883.22,3.5048340511322023,3.4373579597473145,-0.9631401,-0.6343076,-1.1588368,-58.892128,-33.324425,-30.50735
2016-06-17 00:00:00+00:00,139.65,142.15,138.6,140.75,1.25,140.78,16875.0,21050.0,288.0,2.0,,2990.635,2652.4130126953123,22264.8,21718.07,3.504336061477661,3.4516060161590576,-3.3205404,-4.5744495,-5.1427183,-8.264044,14.603183,-16.213367
2016-06-20 00:00:00+00:00,139.0,140.4,137.6,139.5,-1.25,139.11,5537.0,12008.0,2215.0,2.0,,3023.015,2796.019060058594,22267.77,21919.2,3.4279089903831483,3.376667025089264,0.24828477,1.1090236,0.32830268,14.656203,46.679348,19.226133
2016-06-21 00:00:00+00:00,138.8,139.35,136.4,138.5,-1.0,137.68,9490.0,8382.0,1640.0,6.0,,3006.565,2907.561064453125,22267.02,21938.62,3.412171924114227,3.3554690217971803,-0.11932805,0.66265285,-0.48783737,-104.28997,-141.89449,-90.92678
2016-06-22 00:00:00+00:00,138.5,139.6,136.5,136.95,-1.55,137.81,220.0,1302.0,556.0,,,2991.232001953125,2770.1480102539062,22259.78,21905.21,3.423216984272003,3.373435022830963,0.07869784,1.9231445,-0.7870696,80.72832,127.09751,94.06437
2016-06-23 00:00:00+00:00,137.0,139.4,137.0,139.25,2.3,137.89,74.0,609.0,8.0,,,2972.4960107421875,2908.167014160156,22284.4,21918.67,3.4256479430198667,3.363414008617401,-0.26593217,-0.48715192,-0.618639,-24.814713,-5.06249,-7.8144493
2016-06-24 00:00:00+00:00,138.5,138.5,133.5,134.35,-4.9,134.98,79.0,427.0,2.0,,,2924.439018554688,2877.6810009765627,22318.3,21896.23,3.4263969445228577,3.362080013751984,-0.74156386,-0.62072074,-1.454728,161.33627,132.84602,129.51624
2016-06-27 00:00:00+00:00,134.65,135.5,133.5,134.5,0.15,134.58,105.0,396.0,,,,2981.5959912109374,2603.9459765625,22295.45,21937.89,3.4256479430198667,3.363414008617401,-0.17272267,0.3931057,-0.730334,45.354176,17.910774,36.653107
2016-06-28 00:00:00+00:00,137.5,140.0,137.5,138.9,4.4,139.17,98.0,383.0,,,,2994.355,2650.5919555664063,22286.5,21915.76,3.412171924114227,3.3554690217971803,0.2059463,0.4374408,-0.64344865,-64.30187,-79.05673,-53.70221
2016-06-29 00:00:00+00:00,140.5,142.95,140.4,142.85,3.95,140.91,74.0,273.0,,,,3005.035,2934.364013671875,22282.9,21909.8,3.4256479430198667,3.363414008617401,0.37398311,0.9704561,1.06345,132.65843,117.840675,66.418335
2016-06-30 00:00:00+00:00,144.9,146.05,140.95,144.1,1.25,144.28,18.0,185.0,,,,2979.3790087890625,2562.698017578125,22286.3,21919.39,3.4256479430198667,3.363414008617401,0.2535706,0.5400318,0.8325918,-120.82465,-92.118774,-63.1743
2016-07-01 00:00:00+00:00,143.45,145.5,143.45,144.85,0.75,144.93,15.0,175.0,,,,2947.8539892578124,2842.6480224609377,22266.82,21915.39,3.342527003288269,3.2646879720687867,0.33350116,0.07300682,0.8025546,8.659191,26.078987,65.38125
2016-07-05 00:00:00+00:00,145.6,145.6,143.0,144.2,,144.31,22.0,137.0,13.0,,,2951.4360009765624,2853.599025878906,22275.95,21911.92,3.3924390506744384,3.31387601852417,0.20236838,0.08252549,0.89729536,-162.62926,-174.34593,-123.66686
2016-07-06 00:00:00+00:00,142.5,142.5,140.3,141.95,-2.25,140.61,57.0,111.0,43.0,,,2978.365,2898.733996582031,22279.35,21926.47,3.396797046661377,3.323967015743256,-0.2609595,-0.10539517,0.18772095,99.376144,94.96516,45.61448
2016-07-07 00:00:00+00:00,143.0,143.0,140.0,140.45,-1.5,141.6,14.0,46.0,,,,2991.785,2874.2930151367186,22274.4,21889.67,3.394640054702758,3.3420270037651063,-0.29212943,-0.25776467,-0.20393495,-46.667397,-23.826464,-19.146727
2016-07-08 00:00:00+00:00,142.5,142.5,142.5,142.75,2.3,142.5,2.0,34.0,,,,3009.7430004882813,2958.605068359375,22266.51,21933.8,3.4217250037193296,3.354626007080078,-1.0263987,-1.3100271,-1.936852,-63.994476,-47.540688,-47.679775
2016-07-11 00:00:00+00:00,144.85,148.0,144.85,147.95,5.2,146.93,4.0,32.0,,,,2994.7550024414063,2818.143024902344,22267.21,21903.8,3.3949790477752684,3.321898014545441,-0.24072444,0.025876977,0.13800305,48.600067,32.077618,31.79503
2016-07-12 00:00:00+00:00,149.7,149.7,145.7,145.95,-2.0,147.22,7.0,29.0,,,,2950.6030078125,2854.571005859375,22275.55,21935.18,3.3951530504226684,3.316832020282745,-0.10269577,-0.10517557,-0.763864,-68.2854,-65.34821,-66.816666
2016-07-13 00:00:00+00:00,145.9,147.7,145.9,146.2,0.25,147.13,6.0,23.0,,,,2951.21,2872.3450122070312,22274.55,21901.05,3.3922650480270384,3.318942012786865,-0.42154044,-0.33297497,-0.94895595,15.984987,13.654012,14.706461
2016-07-14 00:00:00+00:00,147.6,149.45,147.6,150.3,4.1,148.88,9.0,17.0,,,,2947.5110009765626,2846.9200219726563,22266.46,21908.25,3.350591011047363,3.275217983722687,-0.410593,-0.15532371,-0.122883156,176.33011,177.64844,87.7661
2016-07-15 00:00:00+00:00,153.0,153.05,150.0,145.7,-4.6,152.53,6.0,10.0,,,,2950.603017578125,2851.372004394532,22262.51,21923.01,3.358655018806457,3.282507991790772,-0.6447177,-0.58693814,-1.3377442,-238.86249,-226.69539,-173.86824
2016-07-18 00:00:00+00:00,145.7,145.7,145.7,147.8,2.1,145.7,3.0,4.0,,,,2936.348999023437,2866.375021972656,22269.58,21921.23,3.28100397348404,3.238689951896668,0.7626373,1.0724729,1.540184,131.71152,114.008865,98.21578
2016-07-19 00:00:00+00:00,147.8,147.8,144.65,144.65,-3.15,,1.0,1.0,,,,2931.131010742188,2850.1199951171875,22264.24,21888.58,3.288544950485229,3.237405960559845,0.1554367,-0.22325683,-0.091054276,-64.4406,-82.52583,-63.209213
2016-07-20 00:00:00+00:00,146.1,148.65,145.2,147.0,0.45,147.26,13128.0,95859.0,312.0,14.0,,2943.8860302734374,2867.350009765625,22277.7,21910.56,3.2870379495620727,3.2312219667434694,0.10262257,-0.18515813,0.19459827,14.746857,17.029041,15.108896
2016-07-21 00:00:00+00:00,147.8,149.75,146.25,146.85,-0.15,148.13,14381.0,94959.0,343.0,2.0,,2940.4530078125,2851.139006347656,22272.54,21924.08,3.288998944759369,3.24874596118927,1.6956477,2.838755,4.745673,51.814518,75.43613,20.9383
2016-07-22 00:00:00+00:00,146.7,146.95,140.35,141.9,-4.95,142.87,26040.0,93484.0,282.0,5.0,,2936.055002441406,2848.964001464844,22272.0,21903.91,3.289843969345093,3.2481839632987977,0.49189648,1.0134602,0.2264967,-73.20704,-64.6693,-64.11439
2016-07-25 00:00:00+00:00,142.7,142.7,139.05,141.1,-0.8,140.44,15811.0,89703.0,434.0,6.0,,2969.8410034179688,2891.2770532226564,22277.55,21912.3,3.285837950706482,3.245953958034516,-0.21779983,-0.11224078,-0.89615524,0.13310282,30.53368,22.963093
2016-07-26 00:00:00+00:00,141.6,143.05,140.4,141.6,0.5,141.74,12529.0,88133.0,391.0,,,2993.181999511719,2886.481052246094,22273.49,21938.11,3.285178020000458,3.238980972766876,0.7941563,0.42486614,1.5899299,-65.417076,-109.43842,-59.92939
2016-07-27 00:00:00+00:00,142.2,142.7,139.6,141.2,-0.4,140.93,11782.0,86365.0,368.0,,,3046.8430029296874,2978.7739868164062,22274.45,21928.63,3.2891459679603576,3.2479259634017943,0.36986127,0.07132031,0.20972146,131.26231,121.547,136.64104
2016-07-28 00:00:00+00:00,142.05,142.5,139.4,142.15,0.95,141.07,12874.0,85034.0,494.0,,,3095.010986328125,3028.559973144532,22266.63,21810.83,3.288979947566986,3.249547960758209,0.07020407,-0.7934662,-0.44448972,-77.92635,-78.88512,-42.576122
2016-07-29 00:00:00+00:00,142.4,146.35,140.3,146.2,4.05,144.09,22106.0,84475.0,183.0,,,3096.3639599609373,3033.9439721679687,22265.45,21927.84,3.281334981918335,3.2409639525413514,0.50633353,-0.4169014,-0.6602675,101.459366,118.32183,96.82401
2016-08-01 00:00:00+00:00,145.0,145.75,143.2,143.45,-2.75,144.25,14009.0,85463.0,270.0,6.0,,3086.2349755859377,3022.6269677734376,22265.45,21855.88,3.2713860273361206,3.229397029876709,0.4424766,0.2835987,-0.48812547,-39.65138,-23.71072,-12.514469
2016-08-02 00:00:00+00:00,143.85,145.75,140.55,141.25,-2.2,143.01,19700.0,83908.0,616.0,1.0,,3075.6329931640626,3002.539990234375,22265.61,21910.43,3.278185014724732,3.250931029319763,0.014887277,-0.083643444,0.09857136,142.67169,100.10454,34.119514
2016-08-03 00:00:00+00:00,141.25,142.1,139.85,140.4,-0.85,140.89,17956.0,80874.0,753.0,9.0,,3150.3659765625,3089.4360546875,22265.66,21891.25,3.276682951450348,3.239448034763336,0.36441612,1.5642335,2.5843413,-47.244617,-68.07769,-28.337667
2016-08-04 00:00:00+00:00,140.4,143.25,136.95,142.1,1.7,139.17,31520.0,75434.0,1156.0,17.0,,3100.058986816406,3029.306018066406,22267.05,21916.51,3.274231967926025,3.2129899764060976,-0.04261423,-0.09987819,0.059614263,48.58398,50.83649,34.89134
2016-08-05 00:00:00+00:00,142.9,143.9,141.25,142.5,0.4,142.55,24212.0,70029.0,319.0,710.0,,3092.544995117188,3050.3849682617188,22265.29,21921.6,3.2545159578323366,3.1976779675483704,0.17262231,-0.57371306,-1.0782535,-91.00326,-80.974335,-70.819046
2016-08-08 00:00:00+00:00,142.95,144.3,140.35,141.1,-1.4,142.22,23647.0,65601.0,281.0,530.0,,3077.282998046875,3014.21,22266.16,21896.39,3.2545159578323366,3.1976779675483704,0.1140663,-0.5201326,-0.12412453,-20.172283,-5.2846932,-7.7613535
2016-08-09 00:00:00+00:00,141.5,142.25,138.55,141.1,0.0,140.42,26375.0,58818.0,324.0,573.0,,3015.735,2919.504016113281,22265.25,21921.39,3.2545159578323366,3.1976779675483704,0.32436168,0.89767075,1.2121601,49.879856,52.09936,55.761738
2016-08-10 00:00:00+00:00,141.55,141.75,138.55,138.65,-2.45,139.83,21827.0,50766.0,616.0,,,2998.6430004882814,1381.8450219726562,22268.85,21859.41,3.2545159578323366,3.1976779675483704,0.11143972,-0.6118017,-1.4413345,10.020587,11.956635,0.26854807
2016-08-11 00:00:00+00:00,138.3,138.8,136.55,137.7,-0.95,137.53,30716.0,47186.0,512.0,,,2991.9180200195315,2685.0840087890624,22265.05,21905.18,3.2545159578323366,3.1976779675483704,-1.1989703,-1.888253,-2.992164,-56.16336,-45.157654,-39.693287
2016-08-12 00:00:00+00:00,138.05,138.4,136.5,136.85,-0.85,137.12,12570.0,38971.0,379.0,4167.0,,2925.701967773437,2882.0710498046874,22267.1,21927.2,3.2545159578323366,3.1976779675483704,0.14875889,-0.25896916,-0.45379633,35.55861,14.823624,4.1118875
2016-08-15 00:00:00+00:00,136.95,140.75,136.3,136.95,0.1,138.23,18969.0,30785.0,366.0,403.0,,2934.609990234375,2827.0540185546874,22266.17,21923.81,3.2545159578323366,3.1976779675483704,-0.075753115,-0.21314359,-0.6334022,31.84973,16.4994,6.5095944
2016-08-16 00:00:00+00:00,136.75,137.9,136.35,137.4,0.45,137.02,8627.0,24614.0,1427.0,294.0,,2906.178994140625,2869.815971679688,22264.56,21919.56,3.220869040489197,3.177938983440399,0.5930327,0.6274063,1.2710142,-16.37276,-23.114332,-13.542134
2016-08-17 00:00:00+00:00,137.3,137.4,134.9,135.05,-2.35,136.01,8288.0,20325.0,2805.0,1020.0,,2953.739033203125,2884.9900048828126,22265.41,21937.79,3.246657977104187,3.1962249636650086,0.20030372,-0.06301612,-0.41082945,-19.620003,-3.7261696,-7.6960764
2016-08-18 00:00:00+00:00,135.5,138.95,135.15,138.15,3.1,137.21,5233.0,13000.0,1751.0,21.0,,2951.9770385742186,2880.1850073242185,22271.25,21879.79,3.2501759767532348,3.1972469544410704,-0.105998285,-0.32317284,-0.17160489,77.65473,58.031105,74.372406
2016-08-19 00:00:00+00:00,138.45,139.9,137.45,138.8,0.65,138.73,6065.0,9206.0,183.0,2.0,,2925.14998046875,2877.2720166015624,22271.95,21954.65,3.2909019422531127,3.229642949104309,0.80183285,0.340577,-0.6170976,40.406136,-41.48557,64.28481
2016-08-22 00:00:00+00:00,139.0,144.3,138.5,144.1,5.3,142.19,4266.0,4504.0,579.0,10.0,,2922.565966796875,2830.0360131835937,22266.5,21897.76,3.2472719812393187,3.19732195854187,0.41093048,0.65316075,0.6946517,97.16548,103.36658,86.11552
2016-08-23 00:00:00+00:00,144.25,145.6,142.75,145.3,1.2,144.19,206.0,1250.0,10.0,2.0,,2940.311025390625,2856.793981933594,22269.7,21883.92,3.2461379861831663,3.194860961437225,0.20318529,0.55523396,-0.44731674,-65.60102,18.583282,-18.773493
2016-08-24 00:00:00+00:00,145.8,145.8,141.5,142.15,-3.15,143.46,337.0,597.0,,,,2938.2629907226565,2823.2560034179687,22271.05,21927.11,3.279478976726532,3.2319439482688903,0.014707752,0.06270941,-0.05859586,-18.224646,-2.7139869,2.7916958
2016-08-25 00:00:00+00:00,140.15,143.5,140.15,143.5,1.35,142.62,71.0,339.0,,,,2976.8150146484377,2864.4810205078124,22274.1,21933.66,3.2593379473686217,3.208146996498108,0.2991433,-0.13130516,-0.5101397,57.45865,99.527115,85.6784
2016-08-26 00:00:00+00:00,144.7,146.15,142.35,143.9,0.4,143.34,58.0,229.0,,,,2937.4819921875,2867.1010302734376,22279.08,21940.65,3.262848951816559,3.208200988769532,-0.3055848,0.14882259,-0.29262918,-182.29463,-163.97664,-157.87279
2016-08-29 00:00:00+00:00,144.8,145.8,143.9,144.0,0.1,144.16,14.0,187.0,,,,2950.507021484375,2856.3940112304685,22271.05,21917.36,3.2792909646034243,3.24493501663208,-0.5919273,0.064766094,-1.5844898,3.380162,-13.347876,24.653002
2016-08-30 00:00:00+00:00,144.6,144.7,142.3,144.75,0.75,143.84,18.0,175.0,,,,2941.298002929688,2856.904016113281,22269.48,21929.86,3.262816948890686,3.209576008319855,-0.1815891,0.44121042,-1.224307,-61.478218,-64.591774,-27.815712
2016-08-31 00:00:00+00:00,144.75,145.4,144.7,145.9,1.15,144.95,16.0,158.0,,,,2941.142021484375,2887.9450073242188,22267.26,21862.23,3.291476941108704,3.22998694896698,-0.8343398,-0.93072397,-1.3706858,-11.757223,-22.304523,27.088085
2016-09-01 00:00:00+00:00,150.75,151.4,150.45,150.1,4.2,150.8,12.0,155.0,,,,2927.5839111328123,2868.405380859375,22269.35,21921.61,3.2681569480896,3.224501979351044,-0.33460587,-0.49043033,-1.007401,171.16048,115.360825,145.84274
2016-09-02 00:00:00+00:00,150.5,151.05,150.0,150.1,0.0,150.45,13.0,149.0,,,,2967.43,2902.938041992188,22270.8,21830.74,3.266985983848572,3.2349040269851685,-0.8212756,-1.1772164,-1.540147,-85.645355,-38.004807,-44.82272
2016-09-06 00:00:00+00:00,151.9,152.15,150.35,152.45,,151.64,8.0,148.0,,,,2929.266391601562,2869.5375927734376,22271.15,21901.88,3.277186946868897,3.242463004589081,-0.3219669,-0.4094303,-0.13656275,241.07872,134.69264,155.02399
2016-09-07 00:00:00+00:00,153.7,153.7,153.7,153.85,1.4,153.7,6.0,143.0,,,,2896.807019042969,2850.407177734375,22270.75,21831.34,3.214808964729309,3.1764400386810303,-0.19000065,0.046108186,-0.7283233,6.74653,19.601488,-3.0174904
2016-09-08 00:00:00+00:00,153.1,153.1,153.0,153.7,-0.15,153.03,9.0,141.0,,,,2885.559118652344,2834.907021484375,22271.2,21938.11,3.2159480381011964,3.172721970081329,-0.0756291,-0.23438069,0.05351244,-89.25342,-66.89498,-65.81233
2016-09-09 00:00:00+00:00,152.85,152.85,150.0,149.95,-3.75,151.43,7.0,134.0,3.0,,,2869.400109863281,2827.261984863281,22269.35,21914.22,3.2673169708251955,3.223167984485626,0.018544838,-0.1653869,-0.6113337,-62.39694,-77.58645,-35.400093
2016-09-12 00:00:00+00:00,147.8,147.8,147.8,149.7,-0.25,147.8,37.0,128.0,,,,2940.219406738281,2881.6748120117186,22269.05,21901.73,3.284898993968964,3.251219985485077,0.2939292,0.11426082,-0.44304094,-3.517806,27.472,13.539104
2016-09-13 00:00:00+00:00,149.3,149.3,149.3,147.35,-2.35,149.3,3.0,97.0,,,,2936.772990722656,2857.0461279296874,22270.0,21910.43,3.2761769986152647,3.228756003379822,0.37180713,0.26706392,-0.07833798,-63.34137,-43.9685,-23.034794
